"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.review","Answer.utterance","Approve","Reject"
"3EGKVCRQFX1FXO62P0TCP7DH2V9BYU","3U9G08NWHYFOKM3DQQMD3REFGFFNCZ","Extract restaurant dishes from reviews","Given a restaurant review, extract the names of dishes from the review","chat, utterance, data collection, dishes, reviews, food","$0.01","Wed May 01 00:12:25 PDT 2019","1","BatchId:3626886;OriginalHitTemplateId:928390845;","180","259200","Sat May 04 00:12:25 PDT 2019","","","36W0OB37HYNSFBHNCGATE9L6ZOTZHR","A2TNZHC7YHZPWM","Approved","Wed May 01 00:26:13 PDT 2019","Wed May 01 00:26:31 PDT 2019","Sat May 04 00:26:31 PDT 2019","Wed May 01 11:23:58 PDT 2019","","","18","100% (17/17)","100% (17/17)","100% (17/17)","Very overpriced for what you get. I had the skirt steak which was stringy and tough. I've had much better meals at mad mex. Our server was extremely impersonal and we were rushed out. Will not return.","Skirt Steak"
"3SBX2M1TKEWM3NU7JB2V4749TUBQ40","3U9G08NWHYFOKM3DQQMD3REFGFFNCZ","Extract restaurant dishes from reviews","Given a restaurant review, extract the names of dishes from the review","chat, utterance, data collection, dishes, reviews, food","$0.01","Wed May 01 00:12:47 PDT 2019","2","BatchId:3626886;OriginalHitTemplateId:928390845;","180","259200","Sat May 04 00:12:47 PDT 2019","","","3GNA64GUZGD7LQW1OIQ7YJ6CPCJ5QO","AIBX0FFXVGV3G","Rejected","Wed May 01 00:32:00 PDT 2019","Wed May 01 00:32:19 PDT 2019","Sat May 04 00:32:19 PDT 2019","","Wed May 01 00:34:07 PDT 2019","Continuously did not answer the questions","19","2% (2/124)","2% (2/124)","2% (2/124)","Went with a party of six the other night and wasn't sure what to expect based on the mixed reviews.  They do not serve individual meals but rather small to medium plates meant for sharing.  I was very nervous about how this would work as we have very adventurous eaters in our group down to a pregnant picky eater.  Our water recommended 2 selections per person.  This ended up being a bit to much food.  The ratio of 1.5 per person would be better.  The food comes out as its ready,not all at once.  Be prepared in advance to share food. We ordered: oysters on the half shell with the siracha lime dressing ( some of our parties first experience-success), a meat and cheese board (jellies were weird-wouldn't order again), chicken wings, roasted chicken, lobster roll, sliders, macaroni and cheese, green beans, steak tartare ( skip), a breakfast dish, mussels and calamari. For the most part our entire table enjoyed all of the food and was very happy.  The rings were perhaps the biggest hit ( they are a little spicy and smokey)  resulting in one member of our party declaring we must perfect our smoking technique in order to do wings like that at home.  The green beans were also a big hit, which is shocking because we were not that excited about ordering beans. Overall we had a great time but it was in part because we were willing to share, work together on a menu selection and have fun. Go with an open mind, good group and you will not be disappointed.  There was some confusion with the beer flights ordered but our waiter (who was excellent) quickly corrected.","none"
"3SBX2M1TKEWM3NU7JB2V4749TUBQ40","3U9G08NWHYFOKM3DQQMD3REFGFFNCZ","Extract restaurant dishes from reviews","Given a restaurant review, extract the names of dishes from the review","chat, utterance, data collection, dishes, reviews, food","$0.01","Wed May 01 00:12:47 PDT 2019","2","BatchId:3626886;OriginalHitTemplateId:928390845;","180","259200","Sat May 04 00:12:47 PDT 2019","","","3LUY3GC631918I95CYQFWYUYBMT7PF","A1V9MN88VQ1LEB","Rejected","Wed May 01 00:39:53 PDT 2019","Wed May 01 00:41:33 PDT 2019","Sat May 04 00:41:33 PDT 2019","","Wed May 01 22:34:33 PDT 2019","Bulk Reject:  Either left dishes out, misspelled dishes, left parts of the dish out out or included words that are not dishes, or did not correctly separate the list with commas.","100","74% (29/39)","74% (29/39)","74% (29/39)","Went with a party of six the other night and wasn't sure what to expect based on the mixed reviews.  They do not serve individual meals but rather small to medium plates meant for sharing.  I was very nervous about how this would work as we have very adventurous eaters in our group down to a pregnant picky eater.  Our water recommended 2 selections per person.  This ended up being a bit to much food.  The ratio of 1.5 per person would be better.  The food comes out as its ready,not all at once.  Be prepared in advance to share food. We ordered: oysters on the half shell with the siracha lime dressing ( some of our parties first experience-success), a meat and cheese board (jellies were weird-wouldn't order again), chicken wings, roasted chicken, lobster roll, sliders, macaroni and cheese, green beans, steak tartare ( skip), a breakfast dish, mussels and calamari. For the most part our entire table enjoyed all of the food and was very happy.  The rings were perhaps the biggest hit ( they are a little spicy and smokey)  resulting in one member of our party declaring we must perfect our smoking technique in order to do wings like that at home.  The green beans were also a big hit, which is shocking because we were not that excited about ordering beans. Overall we had a great time but it was in part because we were willing to share, work together on a menu selection and have fun. Go with an open mind, good group and you will not be disappointed.  There was some confusion with the beer flights ordered but our waiter (who was excellent) quickly corrected.","oysters on the half shell with the siracha lime dressing, chicken wings, roasted chicken, lobster roll, sliders, macaroni and cheese, green beans, steak tartare, meat and cheese board, mussels, calamari, green beans"
"3QO7EE372PW6OMFGYQCICLAF3MSBQR","3U9G08NWHYFOKM3DQQMD3REFGFFNCZ","Extract restaurant dishes from reviews","Given a restaurant review, extract the names of dishes from the review","chat, utterance, data collection, dishes, reviews, food","$0.01","Wed May 01 00:12:24 PDT 2019","1","BatchId:3626886;OriginalHitTemplateId:928390845;","180","259200","Sat May 04 00:12:24 PDT 2019","","","3DUZQ9U6SOX0W0QTMDXPXHFCKO3VS7","AQLWKQ3G2GY4X","Rejected","Wed May 01 00:22:30 PDT 2019","Wed May 01 00:24:53 PDT 2019","Sat May 04 00:24:53 PDT 2019","","Wed May 01 21:51:55 PDT 2019","Bulk Reject:

Either left dishes out, misspelled dishes, included words that were not dishes, did not separate dishes with commas, or left out parts of the dish.","143","53% (10/19)","53% (10/19)","53% (10/19)","Picture Homer Simpson when he sees something really delicious that he wants to eat.  His eyes close a bit, his mouth waters profusely, and he makes that mouthwatering gargling sound.  Do you have the image in your head?  Well, that's probably me exactly when I think about eating at Jimmy's!  It's so delicious that whenever I think about it, I have an instant craving!  The amount of food you get for the price is unbelievable!  The donairs and shawarmas are so big I struggle to finish one.  Even when I'm stuffed to the brim, I can't bring myself to throw any away, so I always make myself sick by force feeding the remaining wrap into my mouth.  I wouldn't for one second dream of wasting a Jimmy donair.  I know that everyone who goes here will all be saying the same thing: it's so delicious and marvelous that nothing else will ever be satisfying again!  The first time I went in here I had no clue what I was doing or what I wanted to eat.  Lucky for me, Jimmy was behind the counter serving people and he pointed me in the right direction of something yummy.  He was super friendly and extremely helpful.  Don't tell Jimmy but I kind of have a little crush on him.  Maybe that's why I keep going back.  Nah, it's because of how fantastic the food is.  Besides the donairs and shawarmas, they also have a bunch of little desserts you can buy.  There is a whole display of baklava and other yummy looking treats.  Along with the food, Jimmy's is also a great place to go if you want to buy some shisha or hookah pipes.  They have a large assortment of different sizes and shapes, and all the flavours that you can imagine smoking.  I seriously love Jimmy's so much.  I miss the days when a friend used to live behind the store and we ate there almost everyday.  Now I have to go a little out of my way to get there, but it's totally worth it every time.  I love Jimmy's so much and I'm positive that everyone who goes there loves it too.  It's just one of those awesome finds that everyone in the world should know about.  *insert Homer Simpson drooling here*","desserts, donairs, shawarmas,baklava,shisha,hookah pipes"
"3H6W48L9F5YDCDCCT4TPZUXQ8RNWP0","3U9G08NWHYFOKM3DQQMD3REFGFFNCZ","Extract restaurant dishes from reviews","Given a restaurant review, extract the names of dishes from the review","chat, utterance, data collection, dishes, reviews, food","$0.01","Wed May 01 00:12:25 PDT 2019","1","BatchId:3626886;OriginalHitTemplateId:928390845;","180","259200","Sat May 04 00:12:25 PDT 2019","","","34X6J5FLPV7FSPBMDKU1ZTPH7DBQJS","AFKZ1X8OYKMM5","Approved","Wed May 01 00:22:10 PDT 2019","Wed May 01 00:22:27 PDT 2019","Sat May 04 00:22:27 PDT 2019","Wed May 01 11:06:10 PDT 2019","","","17","100% (17/17)","100% (17/17)","100% (17/17)","If you are looking for entertainment from the wait staff, save your time and money because you will not get it at this location.  Not only did we not have an interactive waitress, we did not see any around us.  We love Dick's Last Resort, however, going to this location was a total let down for our family.  This experience for us was nothing more than a very expensive dinner with no entertainment.  Very disappointing...","none"
"3UEDKCTP9WZXB7EV84G5BXCALQ97K9","3U9G08NWHYFOKM3DQQMD3REFGFFNCZ","Extract restaurant dishes from reviews","Given a restaurant review, extract the names of dishes from the review","chat, utterance, data collection, dishes, reviews, food","$0.01","Wed May 01 00:12:35 PDT 2019","1","BatchId:3626886;OriginalHitTemplateId:928390845;","180","259200","Sat May 04 00:12:35 PDT 2019","","","39KFRKBFIP4222T5K730KB955G4YOO","A2DCY0ANVT2BAW","Approved","Wed May 01 00:31:43 PDT 2019","Wed May 01 00:33:25 PDT 2019","Sat May 04 00:33:25 PDT 2019","Wed May 01 22:13:42 PDT 2019","","","102","80% (12/15)","80% (12/15)","80% (12/15)","The service was pretty bad. There were these two grouchy ladies dealing with us at the entrance and we have to wait ridiculously long for a table even though the restaurant is almost empty. Then we have to sit as far away from the food as possible. When we ask to sit closer they say no. We ask why and they say no one is covering that area. Seems like they could easily fix that or make one exception, I mean its a buffet. we won't be needing much service if any.   Luckily that lady who took our drink orders was pretty nice and came over often to clear our plates and refill our mimosas.   The food at the buffet was one of the better buffets I've had in Vegas, definitely better than Monte Carlo's or Harrah's, but nothing compared to Paris or Mirage. I was told Caesar's Palace is the best, but I've never had it. From the looks of it, I'm sure its a million times better than this place. If you want a relatively less expensive buffet where most of the food is tasty and there's a fair amount of variety you might want to go here especially for the mimosa's. We got a great deal from tix4tonight. Definitely check out tix4tonight or a service like it before you go anywhere in Vegas.   One really cool feature here is the salad bar, where they make you a salad fresh for you. I really enjoyed the Chinese Chicken Salad. There's also a dessert area that has more choices than a lot of the other buffets, though the execution of them aren't so great.   Definitely worth going to for the food, but I really thought the service was the worst out of all the restaurants I went to in Vegas. For those reasons I probably won't go back, but I wouldn't tell people not to go.","Chinese Chicken Salad"
"3X52SWXE0YEUIO38OZ7JFUYJ989CW3","3U9G08NWHYFOKM3DQQMD3REFGFFNCZ","Extract restaurant dishes from reviews","Given a restaurant review, extract the names of dishes from the review","chat, utterance, data collection, dishes, reviews, food","$0.01","Wed May 01 00:12:38 PDT 2019","2","BatchId:3626886;OriginalHitTemplateId:928390845;","180","259200","Sat May 04 00:12:38 PDT 2019","","","34S6N1K2ZXS8AM0JXFJK6UA8KFPHLU","A2VYDIZPSQVQO5","Rejected","Wed May 01 00:47:45 PDT 2019","Wed May 01 00:48:57 PDT 2019","Sat May 04 00:48:57 PDT 2019","","Wed May 01 22:15:11 PDT 2019","Bulk Reject:  Either left dishes out, misspelled dishes, left parts of the dish out out or included words that are not dishes, or did not correctly separate the list with commas.","72","28% (5/18)","28% (5/18)","28% (5/18)","I'll be the first to admit that I was not excited about going to La Tavolta. Being a food snob, when a group of friends suggested we go for dinner I looked online at the menu and to me there was nothing special and it seemed overpriced.  Im also not big on ordering pasta when I go out. Alas, I was outnumbered. Thank goodness! I ordered the sea bass special. It was to die for. Cooked perfectly, seasoned perfectly, perfect portion. I can not say enough good things about this dish. When the server asked how it was he seemed very proud of the dish and said, "" doesn't she (the chef) do an incredible job?"" She does.   My hubby got the crab tortellini and also loved his. I heard ""mmmm this is so good"" from all around the table. Our waiter was super nice and even gave us free desserts because we were some of the last people in the restaurant. Service was very slow and the place was PACKED but we had our jugs of wine and a large group with good conversation so it didn't seem to bother anyone.  So-  Do order the calamari and fried zucchini appetizers. Leave out the mussels.   If they have the sea bass special, I highly recommend it. The chicken parm and crab tortellini were also very good and very big. The chicken Romano was a bit bland. The house salads were teeny.   Do make a reservation but still expect to wait for your food. Go with a large group of people and plan for it to be loud. Don't go with a date unless you're fighting and don't feel like hearing anything they have to say.  Ask to sit in the side room if it's available.","Tavolta hicken parm and crab"
"3X52SWXE0YEUIO38OZ7JFUYJ989CW3","3U9G08NWHYFOKM3DQQMD3REFGFFNCZ","Extract restaurant dishes from reviews","Given a restaurant review, extract the names of dishes from the review","chat, utterance, data collection, dishes, reviews, food","$0.01","Wed May 01 00:12:38 PDT 2019","2","BatchId:3626886;OriginalHitTemplateId:928390845;","180","259200","Sat May 04 00:12:38 PDT 2019","","","3DYGAII7PNHBE0EK8XZLWPBTGCIPQS","AIBX0FFXVGV3G","Rejected","Wed May 01 00:26:35 PDT 2019","Wed May 01 00:27:22 PDT 2019","Sat May 04 00:27:22 PDT 2019","","Wed May 01 00:34:12 PDT 2019","Continuously did not answer the questions","47","2% (2/124)","2% (2/124)","2% (2/124)","I'll be the first to admit that I was not excited about going to La Tavolta. Being a food snob, when a group of friends suggested we go for dinner I looked online at the menu and to me there was nothing special and it seemed overpriced.  Im also not big on ordering pasta when I go out. Alas, I was outnumbered. Thank goodness! I ordered the sea bass special. It was to die for. Cooked perfectly, seasoned perfectly, perfect portion. I can not say enough good things about this dish. When the server asked how it was he seemed very proud of the dish and said, "" doesn't she (the chef) do an incredible job?"" She does.   My hubby got the crab tortellini and also loved his. I heard ""mmmm this is so good"" from all around the table. Our waiter was super nice and even gave us free desserts because we were some of the last people in the restaurant. Service was very slow and the place was PACKED but we had our jugs of wine and a large group with good conversation so it didn't seem to bother anyone.  So-  Do order the calamari and fried zucchini appetizers. Leave out the mussels.   If they have the sea bass special, I highly recommend it. The chicken parm and crab tortellini were also very good and very big. The chicken Romano was a bit bland. The house salads were teeny.   Do make a reservation but still expect to wait for your food. Go with a large group of people and plan for it to be loud. Don't go with a date unless you're fighting and don't feel like hearing anything they have to say.  Ask to sit in the side room if it's available.","none"
"3O0M2G5VC7BGBODL29R9ICEKJU749S","3U9G08NWHYFOKM3DQQMD3REFGFFNCZ","Extract restaurant dishes from reviews","Given a restaurant review, extract the names of dishes from the review","chat, utterance, data collection, dishes, reviews, food","$0.01","Wed May 01 00:12:25 PDT 2019","1","BatchId:3626886;OriginalHitTemplateId:928390845;","180","259200","Sat May 04 00:12:25 PDT 2019","","","3YDGXNSEO13JJ3S5OJQX70FYVA2487","A17WS8DKAR8RN3","Rejected","Wed May 01 00:33:23 PDT 2019","Wed May 01 00:33:53 PDT 2019","Sat May 04 00:33:53 PDT 2019","","Wed May 01 21:41:38 PDT 2019","Bulk reject:

Either you forgot to include some dishes, left out parts of the dish, put down things that were not dishes, or did not correctly separate dishes with commas.","30","44% (7/16)","44% (7/16)","44% (7/16)","This restaurant is a GEM!  Service was spectacular and the food was terrific. Based on Yelp review, I ordered the Traditional Greek Salad.  Absolutely fantastic - light dressing, HUGE size and totally delicious.  I strongly suggest going when they have their live entertainment.  Beyond my expectations.  We were treated like valued guests.  Try the spanokopita - it's delicious.   Belly dancing and live music with incredible singers.  What a delight.","SALAD."
"3QI9WAYOGRKCVQDYU3KFW53O792S6C","3U9G08NWHYFOKM3DQQMD3REFGFFNCZ","Extract restaurant dishes from reviews","Given a restaurant review, extract the names of dishes from the review","chat, utterance, data collection, dishes, reviews, food","$0.01","Wed May 01 00:12:47 PDT 2019","1","BatchId:3626886;OriginalHitTemplateId:928390845;","180","259200","Sat May 04 00:12:47 PDT 2019","","","3U4J9857OGKZ4O8VTT8E1EP9UICB7W","A3CSHNSBC9GJE5","Approved","Wed May 01 00:28:33 PDT 2019","Wed May 01 00:29:55 PDT 2019","Sat May 04 00:29:55 PDT 2019","Wed May 01 21:52:18 PDT 2019","","","82","63% (22/35)","63% (22/35)","63% (22/35)","This is a great steakhouse! We celebrated my birthday here! Started with the calamari which was really good. Didn't expect the twist with the sweet chili sauce. Which it Is tossed in. Ordered the tomahawk ribeye medium plus was PERFECT! Super moist and tender! The best lobster Mac and cheese!! Can't forget about the blueberry lemon drop!!","calamari,chili sauce,tomahawk ribeye,Mac,cheese,blueberry lemon drop"
